input_file	seq1	seq2	absolute_distance	n_sites	proportional_distance
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_MN_37607	I_batatas_CIP420386	21	126540	0.00016595542911332386
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_MN_37607	I_batatas_CIP401523	24	126540	0.0001896633475580844
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_MN_37607	I_batatas_CIP400941	15	126540	0.00011853959222380275
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_MN_37607	I_batatas_CIP441177	15	126540	0.00011853959222380275
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_MN_37607	I_batatas_CIP400157	5	126540	3.951319740793425e-05
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_MN_37607	I_batatas_CIP441314	5	126540	3.951319740793425e-05
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_MN_37607	I_batatas_CIP420602	5	126540	3.951319740793425e-05
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_MN_37607	I_batatas_DMC_407	5	126540	3.951319740793425e-05
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_MN_37607	I_batatas_CIP440615	5	126540	3.951319740793425e-05
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_MN_37607	I_batatas_CIP400218	5	126540	3.951319740793425e-05
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_MN_37607	I_batatas_CIP440551	5	126540	3.951319740793425e-05
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_MN_37607	I_batatas_CIP400453	8	126540	6.32211158526948e-05
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_MN_37607	I_batatas_CIP400786	15	126540	0.00011853959222380275
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_MN_37607	I_batatas_CIP400423	5	126540	3.951319740793425e-05
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_MN_37607	I_batatas_CIP400551	4	126540	3.16105579263474e-05
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_MN_37607	I_batatas_CIP420882	16	126540	0.0001264422317053896
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_MN_37607	I_batatas_CIP400287	10	126540	7.90263948158685e-05
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_MN_37607	I_batatas_CIP400033	17	126540	0.00013434487118697645
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400423	I_batatas_CIP441416	54	126540	0.0004267425320056899
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400423	I_batatas_CIP441427	32	126540	0.0002528844634107792
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400423	I_batatas_CIP400433	65	126540	0.0005136715663031453
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400423	I_batatas_CIP420068	17	126539	0.00013434593287444977
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400423	Banks_and_Solander	12	126492	9.48676596148373e-05
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400423	I_batatas_CIP420386	18	126540	0.0001422475106685633
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400423	I_batatas_CIP401523	21	126540	0.00016595542911332386
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400423	I_batatas_CIP400941	12	126540	9.48316737790422e-05
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400423	I_batatas_CIP441177	12	126540	9.48316737790422e-05
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400423	I_batatas_CIP400157	2	126540	1.58052789631737e-05
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400423	I_batatas_CIP441314	2	126540	1.58052789631737e-05
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400423	I_batatas_CIP420602	2	126540	1.58052789631737e-05
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400423	I_batatas_DMC_407	2	126540	1.58052789631737e-05
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400423	I_batatas_CIP440615	2	126540	1.58052789631737e-05
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400423	I_batatas_CIP400218	2	126540	1.58052789631737e-05
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400423	I_batatas_CIP440551	2	126540	1.58052789631737e-05
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400423	I_batatas_CIP400453	5	126540	3.951319740793425e-05
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400423	I_batatas_CIP400786	16	126540	0.0001264422317053896
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400423	I_batatas_MN_37607	5	126540	3.951319740793425e-05
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400423	I_batatas_CIP400551	1	126540	7.90263948158685e-06
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400423	I_batatas_CIP420882	13	126540	0.00010273431326062905
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400423	I_batatas_CIP400287	7	126540	5.531847637110795e-05
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400423	I_batatas_CIP400033	14	126540	0.0001106369527422159
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400551	I_batatas_CIP441416	53	126540	0.000418839892524103
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400551	I_batatas_CIP441427	31	126540	0.00024498182392919236
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400551	I_batatas_CIP400433	64	126540	0.0005057689268215584
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400551	I_batatas_CIP420068	16	126539	0.00012644323094065861
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400551	Banks_and_Solander	11	126492	8.696202131360087e-05
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400551	I_batatas_CIP420386	17	126540	0.00013434487118697645
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400551	I_batatas_CIP401523	20	126540	0.000158052789631737
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400551	I_batatas_CIP400941	11	126540	8.692903429745535e-05
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400551	I_batatas_CIP441177	11	126540	8.692903429745535e-05
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400551	I_batatas_CIP400157	1	126540	7.90263948158685e-06
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400551	I_batatas_CIP441314	1	126540	7.90263948158685e-06
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400551	I_batatas_CIP420602	1	126540	7.90263948158685e-06
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400551	I_batatas_DMC_407	1	126540	7.90263948158685e-06
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400551	I_batatas_CIP440615	1	126540	7.90263948158685e-06
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400551	I_batatas_CIP400218	1	126540	7.90263948158685e-06
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400551	I_batatas_CIP440551	1	126540	7.90263948158685e-06
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400551	I_batatas_CIP400453	4	126540	3.16105579263474e-05
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400551	I_batatas_CIP400786	15	126540	0.00011853959222380275
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400551	I_batatas_MN_37607	4	126540	3.16105579263474e-05
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400551	I_batatas_CIP400423	1	126540	7.90263948158685e-06
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400551	I_batatas_CIP420882	12	126540	9.48316737790422e-05
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400551	I_batatas_CIP400287	6	126540	4.74158368895211e-05
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400551	I_batatas_CIP400033	13	126540	0.00010273431326062905
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP420882	I_batatas_CIP441416	63	126540	0.0004978662873399715
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP420882	I_batatas_CIP441427	43	126540	0.00033981349770823455
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP420882	I_batatas_CIP400433	76	126540	0.0006006006006006006
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP420882	I_batatas_CIP420068	27	126539	0.0002133729522123614
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP420882	Banks_and_Solander	23	126492	0.00018182968092843817
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP420882	I_batatas_CIP420386	27	126540	0.00021337126600284495
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP420882	I_batatas_CIP401523	30	126540	0.0002370791844476055
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP420882	I_batatas_CIP400941	21	126540	0.00016595542911332386
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP420882	I_batatas_CIP441177	21	126540	0.00016595542911332386
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP420882	I_batatas_CIP400157	13	126540	0.00010273431326062905
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP420882	I_batatas_CIP441314	13	126540	0.00010273431326062905
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP420882	I_batatas_CIP420602	13	126540	0.00010273431326062905
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP420882	I_batatas_DMC_407	13	126540	0.00010273431326062905
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP420882	I_batatas_CIP440615	13	126540	0.00010273431326062905
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP420882	I_batatas_CIP400218	13	126540	0.00010273431326062905
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP420882	I_batatas_CIP440551	13	126540	0.00010273431326062905
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP420882	I_batatas_CIP400453	16	126540	0.0001264422317053896
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP420882	I_batatas_CIP400786	27	126540	0.00021337126600284495
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP420882	I_batatas_MN_37607	16	126540	0.0001264422317053896
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP420882	I_batatas_CIP400423	13	126540	0.00010273431326062905
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP420882	I_batatas_CIP400551	12	126540	9.48316737790422e-05
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP420882	I_batatas_CIP400287	18	126540	0.0001422475106685633
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP420882	I_batatas_CIP400033	25	126540	0.00019756598703967124
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400287	I_batatas_CIP441416	59	126540	0.0004662557294136242
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400287	I_batatas_CIP441427	37	126540	0.00029239766081871346
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400287	I_batatas_CIP400433	70	126540	0.0005531847637110795
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400287	I_batatas_CIP420068	22	126539	0.0001738594425434056
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400287	Banks_and_Solander	17	126492	0.00013439585112101952
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400287	I_batatas_CIP420386	23	126540	0.00018176070807649755
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400287	I_batatas_CIP401523	26	126540	0.0002054686265212581
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400287	I_batatas_CIP400941	17	126540	0.00013434487118697645
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400287	I_batatas_CIP441177	17	126540	0.00013434487118697645
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400287	I_batatas_CIP400157	7	126540	5.531847637110795e-05
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400287	I_batatas_CIP441314	7	126540	5.531847637110795e-05
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400287	I_batatas_CIP420602	7	126540	5.531847637110795e-05
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400287	I_batatas_DMC_407	7	126540	5.531847637110795e-05
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400287	I_batatas_CIP440615	7	126540	5.531847637110795e-05
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400287	I_batatas_CIP400218	7	126540	5.531847637110795e-05
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400287	I_batatas_CIP440551	7	126540	5.531847637110795e-05
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400287	I_batatas_CIP400453	10	126540	7.90263948158685e-05
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400287	I_batatas_CIP400786	21	126540	0.00016595542911332386
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400287	I_batatas_MN_37607	10	126540	7.90263948158685e-05
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400287	I_batatas_CIP400423	7	126540	5.531847637110795e-05
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400287	I_batatas_CIP400551	6	126540	4.74158368895211e-05
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400287	I_batatas_CIP420882	18	126540	0.0001422475106685633
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400287	I_batatas_CIP400033	7	126540	5.531847637110795e-05
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400033	I_batatas_CIP441416	66	126540	0.0005215742057847322
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400033	I_batatas_CIP441427	44	126540	0.0003477161371898214
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400033	I_batatas_CIP400433	77	126540	0.0006085032400821875
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400033	I_batatas_CIP420068	29	126539	0.00022917835607994374
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400033	Banks_and_Solander	24	126492	0.0001897353192296746
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400033	I_batatas_CIP420386	30	126540	0.0002370791844476055
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400033	I_batatas_CIP401523	33	126540	0.0002607871028923661
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400033	I_batatas_CIP400941	24	126540	0.0001896633475580844
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400033	I_batatas_CIP441177	24	126540	0.0001896633475580844
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400033	I_batatas_CIP400157	14	126540	0.0001106369527422159
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400033	I_batatas_CIP441314	14	126540	0.0001106369527422159
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400033	I_batatas_CIP420602	14	126540	0.0001106369527422159
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400033	I_batatas_DMC_407	14	126540	0.0001106369527422159
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400033	I_batatas_CIP440615	14	126540	0.0001106369527422159
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400033	I_batatas_CIP400218	14	126540	0.0001106369527422159
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400033	I_batatas_CIP440551	14	126540	0.0001106369527422159
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400033	I_batatas_CIP400453	17	126540	0.00013434487118697645
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400033	I_batatas_CIP400786	28	126540	0.0002212739054844318
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400033	I_batatas_MN_37607	17	126540	0.00013434487118697645
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400033	I_batatas_CIP400423	14	126540	0.0001106369527422159
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400033	I_batatas_CIP400551	13	126540	0.00010273431326062905
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400033	I_batatas_CIP420882	25	126540	0.00019756598703967124
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400033	I_batatas_CIP400287	7	126540	5.531847637110795e-05
